cust ID,store_id,receiver_ID_highest,cust_rec_ID,cust name,add1,add2,suburb,state,country,postcode,sub_lat,sub_long,group,rep,store_lat,store_long,total_tw_purchases,total_fy23_sales_out,tw_purchases,fy23_sales
3AGW006,6,3311,3AGW0063311,AG WAREHOUSE - DUMBALK [9] (MEM4258),FARMERS ROAD,,DUMBALK,VIC,Australia,3956,-38.533889,146.094444,INDEPENDENTS,3NR,-38.53405925,146.0946845,220095,105787,11,17
3AGW008,8,3371,3AGW0083371,AG WAREHOUSE - FINLEY [6] (MEM4260),TONGS STREET,,FINLEY,NSW,Australia,2713,-35.641995,145.5706233,INDEPENDENTS,3JM,-35.64987371,145.5700129,298202,140004,8,8
3AGW009,9,3359,3AGW0093359,AG WAREHOUSE - FOSTER [45] (MEM4261),12 LOWER FRANKLIN ROAD,,FOSTER,VIC,Australia,3960,-38.65,146.2,INDEPENDENTS,3NR,-38.66272973,146.2108781,207337,180516,20,19
3AGW010,10,3313,3AGW0103313,AG WAREHOUSE - HEYWOOD [13] (MEM4262),1777 PRINCES HIGHWAY,,HEYWOOD,VIC,Australia,3304,-38.133333,141.616667,INDEPENDENTS,3JK,-38.14797306,141.6253168,270006,274202,6,15
3AGW012,12,3314,3AGW0123314,AG WAREHOUSE - KOROIT [11] (MEM4264),96-98 COMMERCIAL ROAD,,KOROIT,VIC,Australia,3282,-38.2960425,142.3553505,INDEPENDENTS,3JK,-38.29210635,142.3683646,156936,293316,18,8
3AGW014,14,3392,3AGW0143392,AG WAREHOUSE - LEONGATHA [37] (MEM4266),1 CUSACK ROAD,,LEONGATHA,VIC,Australia,3953,-38.4740327,145.9436663,INDEPENDENTS,3NR,-38.46601715,145.9594429,171473,135248,3,5
3AGW015,15,3317,3AGW0153317,AG WAREHOUSE - MAFFRA [41] (MEM4267),FOSTER STREET,,MAFFRA,VIC,Australia,3860,-37.9619053,146.9886238,INDEPENDENTS,3JK,-37.9689585,146.9779576,128577,294085,4,12
3AGW016,16,3315,3AGW0163315,AG WAREHOUSE - NUMURKAH [24] (MEM4268),3325 GOULBURN VALLEY HIGHWAY,,NUMURKAH,VIC,Australia,3636,-36.0883415,145.442323,INDEPENDENTS,3JM,-36.0905735,145.4313468,117094,293691,6,14
3AGW018,18,3391,3AGW0183391,AG WAREHOUSE - ROCHESTER [3] (MEM4270),CNR FRASER  MOORE STREETS,,ROCHESTER,VIC,Australia,3561,-36.366667,144.7,INDEPENDENTS,3JM,-36.36490293,144.7030837,179341,192878,18,9
3AGW020,20,3327,3AGW0203327,AG WAREHOUSE - SMITHTON [TAS] [49] (MEM4272),101 NELSON STREET,,SMITHTON,TAS,Australia,7330,-40.8578071,145.1206002,INDEPENDENTS,3NT,-40.8461737,145.122861,197269,164852,9,15
3AGW021,21,3389,3AGW0213389,AG WAREHOUSE - SWAN HILL [15] (MEM4273),113-117 KARINIE STREET,,SWAN HILL,VIC,Australia,3585,-35.3396318,143.5524803,INDEPENDENTS,3JM,-35.32716901,143.5500631,133372,248176,1,12
3AGW023,23,3318,3AGW0233318,AG WAREHOUSE - WARRAGUL [44] (MEM4275),SHOP 3/183 QUEEN STREET,,WARRAGUL,VIC,Australia,3820,-38.1537515,145.9297824,INDEPENDENTS,3NR,-38.16685798,145.9459147,289212,120720,10,9
3AGW024,24,3381,3AGW0243381,AG WAREHOUSE - WONTHAGGI [52] (MEM4276),19B INVERLOCH RD,,WONTHAGGI,VIC,Australia,3995,-38.6089501,145.5911028,INDEPENDENTS,3NR,-38.60555391,145.6036382,186775,170314,8,13
3AGW026,26,3257,3AGW0263257,AG WAREHOUSE - SCOTTSDALE [TAS] (47),86 GEORGE STREET,,SCOTTSDALE,TAS,Australia,7260,-41.166667,147.516667,INDEPENDENTS,3NT,-41.15191423,147.5117111,291071,224896,6,14
3AIR001,1,3055,3AIR0013055,AIRR WAREHOUSE - MELBOURNE,199-205 CALARCO DRIVE,,DERRIMUT,VIC,Australia,3030,-37.7854322,144.7661531,INDEPENDENTS,3JK,-37.7854322,144.7661531,157075,184583,6,4
3AIR002,2,3050,3AIR0023050,AIRR WAREHOUSE - SHEPPARTON,74-76 DRUMMOND ROAD,,SHEPPARTON,VIC,Australia,3630,-36.383333,145.4,INDEPENDENTS,3JM,-36.37325085,145.422787,217482,127063,13,1
3ALL011,11,3168,3ALL0113168,**PIA** ALLTRADE INDUSTRIAL SUPPLIES,7/8 COMMERCIAL COURT,,TULLAMARINE,VIC,Australia,3043,-37.701,144.876,INDEPENDENTS,3JK,-37.70813405,144.8579644,128262,263779,11,10
3AMA001,1,3181,3AMA0013181,AMAZON - DANDENONG SOUTH (MEL1),29 NATIONAL DRIVE,,DANDENONG SOUTH,VIC,Australia,3175,-38.031,145.215,INDEPENDENTS,3SC,-38.03574601,145.234687,202454,112244,20,13
3ARM001,1,3205,3ARM0013205,ARMOUR HARDWARE [TAS] (797449),2 BRITTONS RD,,SMITHTON,TAS,Australia,7330,-40.8578071,145.1206002,INDEPENDENTS,3NT,-40.85750275,145.1348404,255350,170899,3,12
3AUD001,1,3090,3AUD0013090,AUDEL TOOL CO PTY LTD,3 / 48 GREENS RD,,DANDENONG SOUTH,VIC,Australia,3175,-38.031,145.215,INDEPENDENTS,3NR,-38.016549,145.223918,137506,117604,10,9
3AUM002,2,3310,3AUM0023310,AUMANNS BUILDING  GARDEN SUPPLIES - TEMPLESTOWE,95-103 HEIDELBERG-WARRANDYTE R,VIA WEBSTERS ROAD,TEMPLESTOWE,VIC,Australia,3106,-37.753,145.135,INDEPENDENTS,3JM,-37.75040832,145.1655304,285562,228386,7,8
3AWS001,1,3361,3AWS0013361,AW SMITH HOME TIMBER AND HARDWARE (912303),13 ROUGHEAD STREET,,LEONGATHA,VIC,Australia,3953,-38.4740327,145.9436663,INDEPENDENTS,3NR,-38.47488722,145.9482942,116204,198988,17,9
3AXE001,1,3149,3AXE0013149,AXESS GLASS PRODUCTS AUSTRALIA,12 CHARNFIELD COURT,,THOMASTOWN,VIC,Australia,3074,-37.682,145.014,INDEPENDENTS,3JM,-37.691047,145.020535,206262,111601,12,2
3BAY001,1,3320,3BAY0013320,BAYSWATER MITRE 10 (53817),860 MOUNTAIN HIGHWAY,,BAYSWATER,VIC,Australia,3153,-37.843,145.268,INDEPENDENTS,3JM,-37.83838866,145.2779796,273879,217288,11,1
3BAY004,4,3302,3BAY0043302,BAYSIDE TIMBER FABRICATIONS (MEM4096),5 PASCAL ROAD,,SEAFORD,VIC,Australia,3198,-38.105,145.132,INDEPENDENTS,3CK,-38.09973811,145.1445131,130751,140063,19,14
3BEA002,2,3265,3BEA0023265,BEACONSFIELD MITRE 10 (534842),102-112 OLD PRINCES HIGHWAY,,BEACONSFIELD,VIC,Australia,3807,-38.049,145.371,INDEPENDENTS,3NR,-38.0502824,145.372752,170040,245099,19,1
3BEC002,2,3208,3BEC0023208,BECKS HTH - LAUNCESTON [TAS] (7310),521 BOLAND STREET,,LAUNCESTON,TAS,Australia,7250,-41.4332215,147.1440875,INDEPENDENTS,3NT,-41.4302663,147.141825,223074,100838,16,7
3BEC003,3,3267,3BEC0033267,BECKS HTH - ULVERSTONE [TAS] (7315),48 ALEXANDRA ROAD,,ULVERSTONE,TAS,Australia,7315,-41.1702632,146.1872071,INDEPENDENTS,3NT,-41.15895445,146.1746797,207437,230839,14,15
3BEC004,4,3131,3BEC0043131,BECKS HTH DELORAINE - 7303 (TAS),31 CHURCH STREET,,DELORAINE,TAS,Australia,7304,-41.5348943,146.66163,INDEPENDENTS,3NT,-41.53356364,146.6618049,258578,183797,9,19
3BEC005,5,3340,3BEC0053340,BECKS HTH - DEVONPORT [TAS] (7313),25 DON ROAD,,DEVONPORT,TAS,Australia,7310,-41.1770585,146.3451775,INDEPENDENTS,3NT,-41.18064905,146.3367844,245918,219471,17,2
3BEC006,6,3319,3BEC0063319,BECKS HTH - PORT SORELL [TAS] (7312),104 ALEXANDER STREET,,PORT SORELL,TAS,Australia,7307,-41.166667,146.55,INDEPENDENTS,3NT,-41.1666708,146.5453063,222126,222367,13,20
3BEE001,1,3232,3BEE0013232,BEECHWORTH MITRE 10 (536300),4-6 CAMP STREET,,BEECHWORTH,VIC,Australia,3747,-36.3533015,146.6877247,INDEPENDENTS,3JM,-36.36046317,146.6884549,287975,274142,9,7
3BEN001,1,3328,3BEN0013328,BENALLA MITRE 10 (53144),45 SYDNEY ROAD,NO DELIVERIES AFTER 3.30PM M-F,BENALLA,VIC,Australia,3672,-36.5462177,145.963353,INDEPENDENTS,3JM,-36.54637274,146.0015621,248725,179291,14,18
3BEN006,6,3288,3BEN0063288,BENSONS TIMBER AND HARDWARE (MEM3548),61-69 LATROBE ROAD,,MORWELL,VIC,Australia,3840,-38.2275886,146.4146185,INDEPENDENTS,3NR,-38.22969308,146.3955349,260671,130366,11,19
3BEN007,7,3098,3BEN0073098,BENALLA RETAIL STORE [NUTRIEN AG],206 BRIDGE STREET,,BENALLA,VIC,Australia,3672,-36.5462177,145.963353,INDEPENDENTS,3JM,-36.54891456,145.996654,268671,270102,3,10
3BET001,1,3272,3BET0013272,BETTER HARDWARE (MEM1190),14A LEVANSWELL RD,,MOORABBIN,VIC,Australia,3189,-37.941,145.058,INDEPENDENTS,3CK,-37.94454175,145.062573,198965,103109,10,13
3BIS001,1,3307,3BIS0013307,BISBAS HARDWARE (831347),196 BRIDPORT STREET,,ALBERT PARK,VIC,Australia,3206,-37.842,144.95,INDEPENDENTS,3CK,-37.84101004,144.9538165,249230,151454,3,17
3BLA005,5,3093,3BLA0053093,BLACKWOODS - SCORESBY,15 DALMORE DRV,,SCORESBY,VIC,Australia,3179,-37.894,145.234,INDEPENDENTS,3NR,-37.90827165,145.2182863,244282,229266,10,9
3BLA009,9,3106,3BLA0093106,BLACKWOODS - BURNIE,21-23 WELLINGTON STREET,,BURNIE,TAS,Australia,7320,-41.0528583,145.9052168,INDEPENDENTS,3NT,-41.0525862,145.9061153,178696,198876,14,19
3BOD001,1,3077,3BOD0013077,BODY SHOP PAINT SUPPLIES DANDENONG,56 FRANKSTON-DANDENONG ROAD,,DANDENONG SOUTH,VIC,Australia,3175,-38.031,145.215,INDEPENDENTS,3NR,-38.0053,145.216651,149163,159063,15,5
3BOL001,1,3286,3BOL0013286,BOLTS GALORE (MEM1156),FACTORY 1/59 LATHAMS ROAD,,CARRUM DOWNS,VIC,Australia,3201,-38.096,145.178,INDEPENDENTS,3CK,-38.0984971,145.1597657,119038,120164,13,19
3BOW005,5,3259,3BOW0053259,BOWENS PHILLIP ISLAND,83-85 SETTLEMENT ROAD,,COWES,VIC,Australia,3922,-38.451111,145.241944,INDEPENDENTS,3CK,-38.45861095,145.2298591,255064,112943,1,5
3BOW006,6,3352,3BOW0063352,BOWENS - SHEPPARTON,7 WHEELER STREET,,SHEPPARTON,VIC,Australia,3630,-36.383333,145.4,INDEPENDENTS,3JM,-36.373247,145.419901,125532,134192,11,10
3BOW007,7,3126,3BOW0073126,BOWENS TAYLORS LAKES,45 MELTON HWY,,TAYLORS LAKES,VIC,Australia,3038,-37.701,144.796,INDEPENDENTS,3JK,-37.70059891,144.7945989,146452,207067,14,5
3BOW009,9,4291,3BOW0094291,BOWENS TIMBER & HARDWARE CROYD,352 DORSET ROAD,,CROYDON,VIC,Australia,3136,-37.796,145.281,INDEPENDENTS,3JM,-37.803782,145.288774,211667,264479,17,14
3BOW011,11,3355,3BOW0113355,BOWENS - HALLAM,48 HALLAM SOUTH ROAD,,HALLAM,VIC,Australia,3803,-38.009,145.268,INDEPENDENTS,3NR,-38.013026,145.272335,289265,273213,11,9
3BOW012,12,3350,3BOW0123350,BOWENS - HASTINGS,1820 FRANKSTON-FLINDERS RD,,HASTINGS,VIC,Australia,3915,-38.306,145.189,INDEPENDENTS,3CK,-38.294173,145.1836131,152214,209169,7,19
3BOW013,13,3345,3BOW0133345,BOWENS - MOUNT EVELYN,26 YORK ROAD,,MOUNT EVELYN,VIC,Australia,3796,-37.783,145.385,INDEPENDENTS,3JM,-37.78630051,145.38057,173320,153768,5,16
3BOW014,14,3179,3BOW0143179,BOWENS - NORTH MELBOURNE,135-173 MACAULAY ROAD,,NORTH MELBOURNE,VIC,Australia,3051,-37.799167,144.946667,INDEPENDENTS,3CK,-37.79735459,144.9406667,242957,259068,18,6
3BOW015,15,3349,3BOW0153349,BOWENS - EAST BENTLEIGH,717 WARRIGAL ROAD,,BENTLEIGH EAST,VIC,Australia,3165,-37.921,145.067,INDEPENDENTS,3CK,-37.92753005,145.0815357,114344,118019,15,5
3BOW016,16,3367,3BOW0163367,BOWENS - ROWVILLE,963 STUD ROAD,,ROWVILLE,VIC,Australia,3178,-37.937,145.229,INDEPENDENTS,3NR,-37.909926,145.236895,274634,121088,8,4
3BOW018,18,3219,3BOW0183219,BOWENS - PORT MELBOURNE,13 THACKRAY ROAD,,PORT MELBOURNE,VIC,Australia,3207,-37.823889,144.911111,INDEPENDENTS,3JK,-37.82866865,144.9244681,179878,263108,3,7
3BOW019,19,3348,3BOW0193348,BOWENS - BRUNSWICK,335 ALBERT ST,,BRUNSWICK,VIC,Australia,3056,-37.7667,144.9628,INDEPENDENTS,3JK,-37.76815721,144.9574276,206136,107140,14,9
3BOW021,21,3285,3BOW0213285,BOWENS - WARRAGUL,9 JUNE COURT,,WARRAGUL,VIC,Australia,3820,-38.1537515,145.9297824,INDEPENDENTS,3NR,-38.16247688,145.9508608,163108,269440,3,20
3BOY003,3,3336,3BOY0033336,BOYD PLUMBING  SUPPLIES (MEM3541),40-46 MOULAMEIN ROAD,,BARHAM,NSW,Australia,2732,-35.6249666,144.1386071,INDEPENDENTS,3JM,-35.62102217,144.1312647,109956,116606,8,1
3BRI008,8,3047,3BRI0083047,PAINT PLACE ELTHAM,1 BRIDGE STREET,,ELTHAM,VIC,Australia,3095,-37.715,145.158,INDEPENDENTS,3JM,-37.717695,145.138005,269851,188197,8,13
3BRI012,12,3452,3BRI0123452,BRISTOL PAINTS UNDERWOOD **USE 7SPL001**,48 Kingston Road,,UNDERWOOD,QLD,Australia,4119,-27.6121866,153.1131137,INDEPENDENTS,9DEL,-27.61215397,153.1131725,293705,181498,16,20
3BUR008,8,3354,3BUR0083354,"BURDETTS SAND, SOIL  STONE SUPPLIES",615 MCCLELLAND DRIVE,,LANGWARRIN,VIC,Australia,3910,-38.151,145.181,INDEPENDENTS,3CK,-38.16478715,145.1683815,205188,199737,20,2
3CAP001,1,3385,3CAP0013385,CAPEVIEW MITRE 10 - COWES (784253),SETTLEMENT ROAD  THOMAS AVENU,,COWES,VIC,Australia,3922,-38.451111,145.241944,INDEPENDENTS,3CK,-38.45599546,145.2462069,133284,296338,11,3
3CAP002,2,3259,3CAP0023259,CAPEVIEW MITRE 10 - LEONGATHA (53743),2 CUSACK ROAD,,LEONGATHA,VIC,Australia,3953,-38.4740327,145.9436663,INDEPENDENTS,3KS,-38.46569904,145.9600498,198959,251547,2,15
3CAP004,4,3395,3CAP0043395,CAPEVIEW MITRE 10 - INVERLOCH (784254),BASS HIGHWAY,,INVERLOCH,VIC,Australia,3996,-38.6334,145.7278,INDEPENDENTS,3KS,-38.61492685,145.6381902,293648,258040,15,14
3CAP005,5,3233,3CAP0053233,CAPEVIEW MITRE 10 - WONTHAGGI (53740),CAPE PATERSON ROAD,,WONTHAGGI,VIC,Australia,3995,-38.6089501,145.5911028,INDEPENDENTS,3KS,-38.62256099,145.6050692,142041,256109,19,4
3CAS002,2,3019,3CAS0023019,CHRIS NEWMAN,44699,STREET,MACLEOD,VIC,Australia,3085,-37.714,145.066,INDEPENDENTS,3SC,-37.714,145.066,221479,107049,8,17
3CHS001,1,3173,3CHS0013173,WIMMERA AQUATRAIL [CHS GROUP],2 APRICOT AVENUE,,HORSHAM,VIC,Australia,3400,-36.7188618,142.1962316,INDEPENDENTS,3JK,-36.73343305,142.2087013,198457,226393,13,4
3CLE002,2,3397,3CLE0023397,CLENNETT'S MITRE 10 - HUONVILLE [TAS] (784567),53 MAIN ROAD,,HUONVILLE,TAS,Australia,7109,-43.0295194,147.0580308,INDEPENDENTS,3NT,-43.02962703,147.0487922,190730,165147,5,16
3CLE003,3,3202,3CLE0033202,CLENNETT'S MITRE 10 - KINGSTON [TAS] (57888),10 HUNTINGFIELD DRIVE,,KINGSTON,TAS,Australia,7050,-42.976944,147.308333,INDEPENDENTS,3NT,-42.967267,147.2947335,137973,299755,5,3
3CLE004,4,3364,3CLE0043364,CLENNETT'S MITRE 10 - MORNINGTON [TAS] (57890),9 MORNINGTON ROAD,,MORNINGTON,TAS,Australia,7018,-42.858333,147.403889,INDEPENDENTS,3NT,-42.85766939,147.3955693,163597,168112,5,4
3COO003,3,3184,3COO0033184,COOLART NURSERY,427 COOLART ROAD,,SOMERVILLE,VIC,Australia,3912,-38.226,145.177,INDEPENDENTS,3CK,-38.208386,145.158106,229544,157801,19,8
3COO004,4,3335,3COO0043335,COOLAS CLEANING SUPPLIES,211 BREEN STREET,,GOLDEN SQUARE,VIC,Australia,3555,-36.766667,144.25,INDEPENDENTS,3JK,-36.77194976,144.2667508,215717,157133,3,9
3COR008,8,3358,3COR0083358,COROWA NURSERY  GARDEN CENTRE,153 - 157 FEDERATION AVENUE,,COROWA,NSW,Australia,2646,-35.983333,146.383333,INDEPENDENTS,3JM,-36.00171812,146.3835873,111074,260123,12,8
3COU003,3,3067,3COU0033067,COST LESS BOLTS MOORABBIN PTY LTD,129 CHESTERVILLE RD,,MOORABBIN,VIC,Australia,3189,-37.941,145.058,INDEPENDENTS,3CK,-37.94673305,145.0589738,141251,286564,15,14
3CRI003,3,3155,3CRI0033155,CRISPYS H HARDWARE (MEM627),22 WILLS STREET,,BRIGHT,VIC,Australia,3741,-36.7321521,146.9836221,INDEPENDENTS,3JM,-36.72814089,146.9620286,246165,261596,3,14
3DAH016,16,3118,3DAH0163118,DAHLSENS - LAKES ENTRANCE TRADE,60 WHITERS STREET,,LAKES ENTRANCE,VIC,Australia,3909,-37.8511185,147.995821,INDEPENDENTS,3NR,-37.8703556,148.0014688,267918,179218,3,6
3DAH019,19,3227,3DAH0193227,DAHLSENS - MYRTLEFORD,39-49 MYRTLE STREET,,MYRTLEFORD,VIC,Australia,3737,-36.5555446,146.7237861,INDEPENDENTS,3JM,-36.56577245,146.7291577,202890,104848,5,8
3DAH023,23,3201,3DAH0233201,DAHLSENS - SWAN HILL,185-187 KARINIE STREET,,SWAN HILL,VIC,Australia,3585,-35.3396318,143.5524803,INDEPENDENTS,3JM,-35.32624015,143.5420377,196638,240072,15,10
3DAN011,11,4695,3DAN0114695,IHG WAREHOUSE - RAVENHALL (MELRA),DOOR 3,107 MOMENTUM WAY,RAVENHALL,VIC,Australia,3023,-37.7910708,144.7257546,INDEPENDENTS,3BC,-37.77607623,144.7503285,247023,186720,17,8
3DAV003,3,3080,3DAV0033080,DAVID O JONES MITRE 10 - 53066,TRADEWARE M10 CHARGEBACK AC -,CRN WESTERN HWY  PLAYFORD ST,STAWELL,VIC,Australia,3380,-37.0575657,142.7753712,INDEPENDENTS,3JK,-37.0672898,142.7754797,268289,139633,14,13
3DAV006,6,3240,3DAV0063240,DAVID O JONES MITRE 10 (53222),16-26  CAMPBELL STREET,,ARARAT,VIC,Australia,3377,-37.2846464,142.9316441,INDEPENDENTS,3JK,-37.27831297,142.9387101,175478,170774,20,14
3DEM003,3,3303,3DEM0033303,DEMAK TIMBER - HEATHMONT (MEM996),388 CANTERBURY ROAD,,HEATHMONT,VIC,Australia,3135,-37.83,145.242,INDEPENDENTS,3JM,-37.829465,145.2458,282699,160128,16,11
3DEN002,2,3251,3DEN0023251,DENILIQUIN MITRE 10 (53256),98 HARDINGE STREET,,DENILIQUIN,NSW,Australia,2710,-35.5282408,144.9565781,INDEPENDENTS,3JM,-35.53098569,144.9561751,114384,161173,16,14
3DER001,1,3163,3DER0013163,MURHAM P/L T/A DERWENT PARK PLUMBING SUPPLIES,3 HOWARD ROAD,,GLENORCHY,TAS,Australia,7010,-42.833056,147.275833,INDEPENDENTS,3NT,-42.83474283,147.2861371,276320,195206,19,17
3DIA001,1,3164,3DIA0013164,DIAMOND VALLEY MITRE 10 (53796),95 HURSTBRIDGE ROAD,,DIAMOND CREEK,VIC,Australia,3089,-37.671,145.155,INDEPENDENTS,3JM,-37.67422418,145.1619504,189477,157948,13,16
3DON001,1,3284,3DON0013284,DONALD HOUSE  HARDWARE - 626739,TRADEWARE DANKS CHARGEBACK AC,77 WOOD STREET,DONALD,VIC,Australia,3480,-36.3694068,142.9819619,INDEPENDENTS,3JK,-36.3694068,142.9819619,233753,145680,4,8
3DON008,8,3238,3DON0083238,DONALD HARDWARE (MEM3945),77 WOODS STREET,,DONALD,VIC,Australia,3480,-36.3694068,142.9819619,INDEPENDENTS,3JK,-36.37128608,142.9833764,208613,113842,20,1
3DRO001,1,3186,3DRO0013186,DROUIN HOME TIMBER  HARDWARE - 630335,TRADEWARE DANKS CHARGEBACK AC,280 PRINCES WAY,DROUIN,VIC,Australia,3818,-38.1353835,145.8487441,INDEPENDENTS,3NR,-38.1353835,145.8487441,149107,276394,16,14
3DRY004,4,3269,3DRY0043269,DRYSDALE TIMBER AND HARDWARE (453035),36 MURRADOC  ROAD,,DRYSDALE,VIC,Australia,3222,-38.1809329,144.5985292,INDEPENDENTS,3JK,-38.17363353,144.5741236,130651,239011,6,1
3DUL006,6,3027,3DUL0063027,DULUX DANDENONG - VC21,169-173 LOGIS BOULEVARDE,,DANDENONG,VIC,Australia,3175,-37.981,145.215,INDEPENDENTS,3NR,-37.97444264,145.2021255,225442,162491,4,3
3DUL018,18,3143,3DUL0183143,DULUX PRESTON,148-150 BELL STREET,,PRESTON,VIC,Australia,3072,-37.743,145.008,INDEPENDENTS,3CK,-37.74667294,145.0189346,286189,160668,10,8
3DUL025,25,3038,3DUL0253038,DULUX - WARNAMBOOL (VC80),UNIT 2/6,SEDGEMOOR COURT,WARRNAMBOOL,VIC,Australia,3280,-38.3686779,142.4982086,INDEPENDENTS,3JK,-38.37008369,142.4600072,242214,137725,10,4
3DUL028,28,3258,3DUL0283258,DULUX TRADE CENTRE - DONCASTER (VC06),1/565 DONCASTER RD,,DONCASTER,VIC,Australia,3108,-37.787,145.124,INDEPENDENTS,3CK,-37.78789287,145.1207909,279701,201881,19,8
3DUL029,29,2805,3DUL0292805,DULUX TRADE CENTRE - LAUNCESTON,393 WESTBURY RD,,PROSPECT VALE,TAS,Australia,7250,-41.4883909,147.1256287,INDEPENDENTS,3NT,-41.4884655,147.1260667,275890,285358,13,4
3DUL031,31,3125,3DUL0313125,DULUX TRADE CENTRE - WEST FOOTSCRAY,608 BARKLY STREET,,WEST FOOTSCRAY,VIC,Australia,3012,-37.8020576,144.8703715,INDEPENDENTS,3JK,-37.796977,144.874898,178018,225274,15,20
3EAS013,13,3196,3EAS0133196,EASTERN AUTO PAINTS,20 LONDON DRIVE,,BAYSWATER,VIC,Australia,3153,-37.843,145.268,INDEPENDENTS,3JM,-37.8448177,145.2827578,192542,294349,11,15
3EIL001,1,3060,3EIL0013060,EILDON HARDWARE (443812),38 SOUTH CRESCENT,,EILDON,VIC,Australia,3713,-37.2342952,145.897646,INDEPENDENTS,3BC,-37.23828949,145.8978347,247728,270775,3,20
3ELO001,1,3339,3ELO0013339,ELOORA HARDWARE,1 HOPETOUN WEST ROAD,,HOPETOUN,VIC,Australia,3396,-35.7243809,142.3583441,INDEPENDENTS,3JK,-35.72423981,142.352826,255723,128039,3,2
3ELT001,1,3244,3ELT0013244,ELTHAM TIMBER AND HARDWARE (645457),1175-1181 MAIN ROAD,,ELTHAM,VIC,Australia,3095,-37.715,145.158,INDEPENDENTS,3JM,-37.70482864,145.1529018,281224,281411,19,18
3EME001,1,3298,3EME0013298,EMERALD CO-OP MITRE 10 (53074),315-317 MAIN ROAD,,EMERALD,VIC,Australia,3782,-37.933056,145.436944,INDEPENDENTS,3KS,-37.931808,145.441156,244253,160335,15,5
3EVE001,1,3325,3EVE0013325,EVERIST TIMBER (MEM773),EVERIST TIMBER,2 / 58 FRANKSTON-FLINDERS RD,HASTINGS,VIC,Australia,3915,-38.306,145.189,INDEPENDENTS,3CK,-38.299218,145.172919,109329,299162,8,19
3EWB002,2,3376,3EWB0023376,EW BULTE TIMBER AND HARDWARE (MEM1086),4-6 QUEEN STREET,,ARARAT,VIC,Australia,3377,-37.2846464,142.9316441,INDEPENDENTS,3JK,-37.2906988,142.9331932,215150,162754,14,1
3EXE002,2,3351,3EXE0023351,EXETER TRUE VALUE HARDWARE (57571),116 MAIN ROAD,,EXETER,TAS,Australia,7275,-41.299722,146.953056,INDEPENDENTS,3NT,-41.29884096,146.9531515,132782,207725,2,6
3FAG001,1,3366,3FAG0013366,FAGGS MITRE 10 (784049),CNR BELLARINE HIGHWAY AND GRUB,,WALLINGTON,VIC,Australia,3222,-38.2247017,144.510853,INDEPENDENTS,3JK,-38.21675707,144.5247041,120273,194358,16,3
3FAG003,3,3245,3FAG0033245,FAGGS MITRE 10 - GEELONG SOUTH (53732),1-9 BARWON TERRACE,,SOUTH GEELONG,VIC,Australia,3220,-38.1673819,144.3658474,INDEPENDENTS,3JK,-38.16397281,144.3547489,123969,299030,3,16
3FIT001,1,3387,3FIT0013387,FITZPATRICKS HARDWARE (658153),320 EAGLEHAWK ROAD,,CALIFORNIA GULLY,VIC,Australia,3556,-36.7303149,144.2620417,INDEPENDENTS,3JK,-36.73149949,144.2578827,266516,126639,9,11
3FIX001,1,3095,3FIX0013095,FIX AND FASTEN (NORTH),FACTORY 1/1876-1878 SYDNEY ROA,,CAMPBELLFIELD,VIC,Australia,3061,-37.673,144.957,INDEPENDENTS,3JM,-37.66197055,144.9546443,203968,262449,8,15
3FOR003,3,3383,3FOR0033383,FOR THE HEALTH OF IT,73 ANDERSON STREET,,YARRAVILLE,VIC,Australia,3013,-37.817,144.89,INDEPENDENTS,3JK,-37.81659251,144.8889502,252211,122676,1,14
3GAR001,1,3161,3GAR0013161,GARDENWORLD NURSERY (IGC0240),810 SPRINGVALE ROAD,,BRAESIDE,VIC,Australia,3195,-38,145.125,INDEPENDENTS,3BC,-38.00276624,145.1419932,272588,208245,16,3
3GBF001,1,3012,3GBF0013012,G B FASTENERS,1814 STURT STREET,,ALFREDTON,VIC,Australia,3350,-37.555,143.8,INDEPENDENTS,3JK,-37.54576396,143.7965137,231301,120665,7,12
3GGA001,1,3294,3GGA0013294,G GAY  CO MITRE 10 - WENDOUREE (834861),801 HOWITT STREET,,WENDOUREE,VIC,Australia,3355,-37.532,143.823,INDEPENDENTS,3JK,-37.54244581,143.8480867,170225,169691,20,10
3GGA004,4,3193,3GGA0043193,G GAY  CO MITRE 10 - SEBASTAPOL (834846),55 ALBERT STREET,,SEBASTOPOL,VIC,Australia,3356,-37.585278,143.839444,INDEPENDENTS,3JK,-37.58633422,143.8412327,155094,163415,19,11
3GIP006,6,3305,3GIP0063305,GIPPSLAND BEARING SUPPLIES (MEM1094),288 YORK STREET,,SALE,VIC,Australia,3850,-38.1026004,147.073027,INDEPENDENTS,3NR,-38.10210665,147.0682216,247135,214842,13,19
3GIP007,7,3304,3GIP0073304,GIPPSLAND TREATED PINE (MEM1189),47 MCMILLAN ST,,BAIRNSDALE,VIC,Australia,3875,-37.833333,147.616667,INDEPENDENTS,3JK,-37.82765011,147.6106616,187370,100218,2,12
3GOL001,1,3281,3GOL0013281,GOLDEN CITY MITRE 10 (784051),129 -131 BREEN STREET,,BENDIGO,VIC,Australia,3550,-36.7570157,144.2793906,INDEPENDENTS,3JK,-36.75229102,144.2938793,221472,120340,18,5
